date,exchange_rate
2014-01-01,1.3791
2014-01-02,1.3658
2014-01-03,1.3634
2014-01-06,1.3602
2014-01-07,1.3641
2014-01-08,1.3594
2014-01-09,1.3612
2014-01-10,1.3587
2014-01-13,1.3654
2014-01-14,1.3667
2014-01-15,1.3606
2014-01-16,1.3597
2014-01-17,1.3584
2014-01-20,1.3566
2014-01-21,1.3526
2014-01-22,1.3566
2014-01-23,1.3639
2014-01-24,1.3687
2014-01-27,1.3658
2014-01-28,1.3649
2014-01-29,1.3608
2014-01-30,1.3574
2014-01-31,1.3516
2014-02-03,1.3498
2014-02-04,1.3519
2014-02-05,1.3543
2014-02-06,1.3495
2014-02-07,1.3574
2014-02-10,1.3638
2014-02-11,1.3676
2014-02-12,1.3573
2014-02-13,1.3675
2014-02-14,1.3707
2014-02-17,1.3699
2014-02-18,1.3731
2014-02-19,1.3745
2014-02-20,1.3706
2014-02-21,1.3707
2014-02-24,1.3735
2014-02-25,1.3754
2014-02-26,1.3726
2014-02-27,1.3656
2014-02-28,1.3813
2014-03-03,1.3768
2014-03-04,1.3768
2014-03-05,1.3732
2014-03-06,1.3745
2014-03-07,1.3894
2014-03-10,1.3881
2014-03-11,1.385
2014-03-12,1.3887
2014-03-13,1.3942
2014-03-14,1.3884
2014-03-17,1.3906
2014-03-18,1.3902
2014-03-19,1.3913
2014-03-20,1.3762
2014-03-21,1.378
2014-03-24,1.3774
2014-03-25,1.3789
2014-03-26,1.3791
2014-03-27,1.3758
2014-03-28,1.3759
2014-03-31,1.3788
2014-04-01,1.379
2014-04-02,1.3795
2014-04-03,1.3771
2014-04-04,1.37
2014-04-07,1.3723
2014-04-08,1.3774
2014-04-09,1.3794
2014-04-10,1.3867
2014-04-11,1.3872
2014-04-14,1.3827
2014-04-15,1.3803
2014-04-16,1.384
2014-04-17,1.3855
2014-04-18,1.3855
2014-04-21,1.3855
2014-04-22,1.3817
2014-04-23,1.3834
2014-04-24,1.382
2014-04-25,1.3831
2014-04-28,1.3861
2014-04-29,1.3826
2014-04-30,1.385
2014-05-01,1.385
2014-05-02,1.3862
2014-05-05,1.3874
2014-05-06,1.3945
2014-05-07,1.3927
2014-05-08,1.3953
2014-05-09,1.3781
2014-05-12,1.3765
2014-05-13,1.3703
2014-05-14,1.3719
2014-05-15,1.3659
2014-05-16,1.3696
2014-05-19,1.3715
2014-05-20,1.3702
2014-05-21,1.3676
2014-05-22,1.3668
2014-05-23,1.363
2014-05-26,1.3635
2014-05-27,1.3638
2014-05-28,1.3608
2014-05-29,1.3612
2014-05-30,1.3607
2014-06-02,1.3611
2014-06-03,1.3645
2014-06-04,1.3627
2014-06-05,1.3567
2014-06-06,1.3642
2014-06-09,1.3608
2014-06-10,1.3547
2014-06-11,1.3547
2014-06-12,1.3528
2014-06-13,1.3534
2014-06-16,1.3532
2014-06-17,1.3568
2014-06-18,1.3563
2014-06-19,1.362
2014-06-20,1.3588
2014-06-23,1.3596
2014-06-24,1.3618
2014-06-25,1.3615
2014-06-26,1.3606
2014-06-27,1.362
2014-06-30,1.3658
2014-07-01,1.3688
2014-07-02,1.3656
2014-07-03,1.3646
2014-07-04,1.3588
2014-07-07,1.3592
2014-07-08,1.3589
2014-07-09,1.3603
2014-07-10,1.3604
2014-07-11,1.3595
2014-07-14,1.3627
2014-07-15,1.3613
2014-07-16,1.3532
2014-07-17,1.3525
2014-07-18,1.3525
2014-07-21,1.3518
2014-07-22,1.3481
2014-07-23,1.3465
2014-07-24,1.3472
2014-07-25,1.344
2014-07-28,1.3433
2014-07-29,1.3429
2014-07-30,1.3401
2014-07-31,1.3379
2014-08-01,1.3395
2014-08-04,1.3422
2014-08-05,1.3382
2014-08-06,1.3345
2014-08-07,1.3368
2014-08-08,1.3388
2014-08-11,1.3386
2014-08-12,1.3346
2014-08-13,1.336
2014-08-14,1.3373
2014-08-15,1.3388
