date,exchange_rate
2006-01-02,0.7333953488372094
2006-01-03,0.7355218333849489
2006-01-04,0.7438896755525456
2006-01-05,0.74589658151302
2006-01-06,0.7476814640781502
2006-01-09,0.7512595633513716
2006-01-10,0.7518853225303832
2006-01-11,0.7526305958533093
2006-01-12,0.7542810884862071
2006-01-13,0.7505610972568578
2006-01-16,0.7538902029129839
2006-01-17,0.7525708943596136
2006-01-18,0.7493356405660959
2006-01-19,0.744465684158599
2006-01-20,0.7482174964349929
2006-01-23,0.7537913673481919
2006-01-24,0.7499847216280633
2006-01-25,0.7554845449517607
2006-01-26,0.755347346360106
2006-01-27,0.751914998764517
2006-01-30,0.749596724159325
2006-01-31,0.7540759178593652
2006-02-01,0.75377135020571
2006-02-02,0.75276062137376
2006-02-03,0.7520733304233959
2006-02-06,0.7464332440346395
2006-02-07,0.7426037337964398
2006-02-08,0.7377585674590924
2006-02-09,0.7384653343202566
2006-02-10,0.741635687732342
2006-02-13,0.7372403100775194
2006-02-14,0.7372203977941633
2006-02-15,0.7420521132028425
2006-02-16,0.7369794903666874
2006-02-17,0.7359637694646068
2006-02-20,0.7407499379190464
2006-02-21,0.7387689252916357
2006-02-22,0.7347481747308501
2006-02-23,0.7417493796526055
2006-02-24,0.7406300585232225
2006-02-27,0.7374315579890494
2006-02-28,0.7398292941249767
2006-03-01,0.7449367483018633
2006-03-02,0.7462751971954426
2006-03-03,0.745518824040191
2006-03-06,0.7432123198713587
2006-03-07,0.7362793572311496
2006-03-08,0.734208418068651
2006-03-09,0.7360750895393355
2006-03-10,0.7349694764753038
2006-03-13,0.7321296978629329
2006-03-14,0.7329611680265015
2006-03-15,0.7388339374577625
2006-03-16,0.7364085667215816
2006-03-17,0.7309976603275541
2006-03-20,0.7194610247621299
2006-03-21,0.7184523457374431
2006-03-22,0.7158787591197581
2006-03-23,0.7182863611988322
2006-03-24,0.7084763821475081
2006-03-27,0.7073945526207424
2006-03-28,0.7111581920903954
2006-03-29,0.7041031652989449
2006-03-30,0.7131234524230633
2006-03-31,0.7121256692357475
2006-04-03,0.7168409793201805
2006-04-04,0.720724441035927
2006-04-05,0.72466166302228
2006-04-06,0.7329007679028514
2006-04-07,0.7313396985528133
2006-04-10,0.7281535869041887
2006-04-11,0.7309782608695652
2006-04-12,0.7312145700156797
2006-04-13,0.7270650474930864
2006-04-14,0.7270650474930864
2006-04-17,0.7270650474930864
2006-04-18,0.7380722891566266
2006-04-19,0.7439141961918534
2006-04-20,0.7440038568157165
2006-04-21,0.740841003428984
2006-04-24,0.746588576258906
2006-04-25,0.7468742486174561
2006-04-26,0.7474583408530349
2006-04-27,0.7502719690559652
2006-04-28,0.7552864630399422
2006-05-01,0.7552864630399422
2006-05-02,0.7611679711017459
2006-05-03,0.7688371809709448
2006-05-04,0.7681327395839689
2006-05-05,0.7698094891396674
2006-05-08,0.7723887375113534
2006-05-09,0.7688162276718136
2006-05-10,0.7752836255536006
2006-05-11,0.7714147051686484
2006-05-12,0.777530254681197
2006-05-15,0.7638615925198022
2006-05-16,0.7619189157056236
2006-05-17,0.7709156193895871
2006-05-18,0.7628890614732062
2006-05-19,0.7605289807589205
2006-05-22,0.7505738332058148
2006-05-23,0.7555307131089668
2006-05-24,0.7549198143687952
2006-05-25,0.7564345866445262
2006-05-26,0.757936507936508
2006-05-29,0.7588627171068285
2006-05-30,0.7620489078822412
2006-05-31,0.7590396979885565
2006-06-01,0.7456237925180025
2006-06-02,0.7471867529590112
2006-06-05,0.7510142575634635
2006-06-06,0.7446241233408682
2006-06-07,0.7409617612977983
2006-06-08,0.7447368421052633
2006-06-09,0.7489646195716484
2006-06-12,0.7458471760797343
2006-06-13,0.740777843252799
2006-06-14,0.7388261585509293
2006-06-15,0.7383768591169926
2006-06-16,0.7418201008561041
2006-06-19,0.7380422039859321
2006-06-20,0.7372627372627373
2006-06-21,0.7352307781852047
2006-06-22,0.7352734922861149
2006-06-23,0.7312821712681329
2006-06-26,0.7321210001748557
2006-06-27,0.7319161327897495
2006-06-28,0.7296261899233805
2006-06-29,0.729278230500582
2006-06-30,0.7427119238184262
2006-07-03,0.742999883815499
2006-07-04,0.7458309037900873
2006-07-05,0.745050081528069
2006-07-06,0.7422626333275049
2006-07-07,0.7474700204738228
2006-07-10,0.7484007277422383
2006-07-11,0.751608143995279
2006-07-12,0.7536729857819905
2006-07-13,0.7542639805075178
2006-07-14,0.7536594073545162
2006-07-17,0.7485823434608727
2006-07-18,0.7510788779669144
2006-07-19,0.7444828820231421
2006-07-20,0.7512627012894408
2006-07-21,0.7532822432127368
2006-07-24,0.7531747451260956
2006-07-25,0.7554253601960902
2006-07-26,0.7582986926923309
2006-07-27,0.7640213544478436
2006-07-28,0.7605092481383617
2006-07-31,0.7657749520153551
2006-08-01,0.7615494807210219
2006-08-02,0.7658428579977261
2006-08-03,0.7620438826615789
2006-08-04,0.7606588571088778
2006-08-07,0.7620233647630907
2006-08-08,0.7599739552503848
2006-08-09,0.7645138311765404
2006-08-10,0.7696037351849635
2006-08-11,0.7678206515206155
2006-08-14,0.7619218787443087
2006-08-15,0.7618391905645693
2006-08-16,0.7645371421741469
2006-08-17,0.7662422655878153
2006-08-18,0.758457254576693
2006-08-21,0.763534278959811
2006-08-22,0.7624375148774101
2006-08-23,0.7655811174185837
2006-08-24,0.7640228653090388
2006-08-25,0.759778531880693
2006-08-28,0.757620597810003
2006-08-29,0.7636081798127943
2006-08-30,0.7634306134603931
2006-08-31,0.7644854253420582
2006-09-01,0.7650570047155734
2006-09-04,0.7705035971223021
