date,exchange_rate
2000-01-03,0.5219595468418602
2000-01-04,0.5219042795644467
2000-01-05,0.5195429945880937
2000-01-06,0.5177432216905901
2000-01-07,0.5156955169992979
2000-01-10,0.5170601021078703
2000-01-11,0.5162589348635861
2000-01-12,0.5184589075545719
2000-01-13,0.5230847543904302
2000-01-14,0.5218167899974483
2000-01-17,0.5184386235233693
2000-01-18,0.5163980557687389
2000-01-19,0.5165363185605479
2000-01-20,0.5155339805825242
2000-01-21,0.5145492534271009
2000-01-24,0.5070543615676358
2000-01-25,0.5102998164389149
2000-01-26,0.5083722346255327
2000-01-27,0.5090055615082403
2000-01-28,0.4943775100401607
2000-01-31,0.49329907295445385
2000-02-01,0.49289340101522844
2000-02-02,0.4888072840686151
2000-02-03,0.49237296696636024
2000-02-04,0.4920452271362818
2000-02-07,0.494757104503318
2000-02-08,0.49334927514571814
2000-02-09,0.49560965875074836
2000-02-10,0.4931534232883559
2000-02-11,0.49238884702336094
2000-02-14,0.4896531189519131
2000-02-15,0.4862015812242057
2000-02-16,0.4903471041312394
2000-02-17,0.49220921000396983
2000-02-18,0.4923576423576424
2000-02-21,0.48954556741991556
2000-02-22,0.4910578666274682
2000-02-23,0.48480762748591505
2000-02-24,0.4859583660644148
2000-02-25,0.48879258816497306
2000-02-28,0.48463975061591835
2000-02-29,0.4860402281597118
2000-03-01,0.4839549436795995
2000-03-02,0.48985040044325795
2000-03-03,0.48814878455551625
2000-03-06,0.4869424660302066
2000-03-07,0.48349377551534706
2000-03-08,0.48644102354980123
2000-03-09,0.4907875261573011
2000-03-10,0.4949541756770673
2000-03-13,0.4917999595059729
2000-03-14,0.49109193935371886
2000-03-15,0.4874930516953863
2000-03-16,0.4895136778115502
2000-03-17,0.48549342435498444
2000-03-20,0.48275690717551184
2000-03-21,0.4877080086471268
2000-03-22,0.4874619289340102
2000-03-23,0.48740598657311596
2000-03-24,0.4876763214698058
2000-03-27,0.4968537371463651
2000-03-28,0.5027097446586763
2000-03-29,0.49898305084745764
2000-03-30,0.49919021994671126
2000-03-31,0.49425703642384106
2000-04-03,0.4984105477096253
2000-04-04,0.4991887789815251
2000-04-05,0.5006469644428343
2000-04-06,0.5010932944606414
2000-04-07,0.49585234342596435
2000-04-10,0.4974066390041494
2000-04-11,0.4987523393636931
2000-04-12,0.4979460246477042
2000-04-13,0.4990842011617562
2000-04-14,0.4968491224415395
2000-04-17,0.49608747473700576
2000-04-18,0.4945581419569859
2000-04-19,0.49820958399157456
2000-04-20,0.49590098905167396
2000-04-21,0.49590098905167396
2000-04-24,0.49590098905167396
2000-04-25,0.4962919489942912
2000-04-26,0.4871495946160776
2000-04-27,0.4866946406756254
2000-04-28,0.48497304222495063
2000-05-01,0.48497304222495063
2000-05-02,0.4863422962014511
2000-05-03,0.48940259169778166
2000-05-04,0.490192855577471
2000-05-05,0.490446555300797
2000-05-08,0.4858088674228035
2000-05-09,0.4764128416025471
2000-05-10,0.48083421330517423
2000-05-11,0.4737528699645168
2000-05-12,0.47704337718603057
2000-05-15,0.47440485451999376
2000-05-16,0.47139885595423814
2000-05-17,0.4608947205289803
2000-05-18,0.4466533466533467
2000-05-19,0.45289855072463764
2000-05-22,0.4552352048558422
2000-05-23,0.4601979997979594
2000-05-24,0.4527043837388665
2000-05-25,0.4525573192239859
2000-05-26,0.45410747988477207
2000-05-29,0.4582879762493815
2000-05-30,0.45990171990171985
2000-05-31,0.45838876570583886
2000-06-01,0.4582964927792514
2000-06-02,0.4591411042944785
2000-06-05,0.4700518237990831
2000-06-06,0.46885813148788924
2000-06-07,0.47219888301289975
2000-06-08,0.4727628361858191
2000-06-09,0.46815647970006413
2000-06-12,0.4706085753803596
2000-06-13,0.4731177487040237
2000-06-14,0.4749605678233439
2000-06-15,0.468931560807484
2000-06-16,0.47801099450274864
2000-06-19,0.47380320456109304
2000-06-20,0.4756395551787762
2000-06-21,0.4744964425293115
2000-06-22,0.47368421052631576
2000-06-23,0.4703677793324006
2000-06-26,0.46888196259802933
2000-06-27,0.4708032852564103
2000-06-28,0.4692951849267271
2000-06-29,0.4686390532544379
2000-06-30,0.4705071393402265
2000-07-03,0.4683969013667539
2000-07-04,0.46434339973569577
2000-07-05,0.46320850939822233
2000-07-06,0.4613004592700025
2000-07-07,0.4584481508339377
2000-07-10,0.46270832321072836
2000-07-11,0.4593539054966249
2000-07-12,0.46104936174343547
2000-07-13,0.4622496909765142
2000-07-14,0.45954851718880635
2000-07-17,0.4604401555807198
2000-07-18,0.45825575698187165
2000-07-19,0.45535846632738775
2000-07-20,0.4581594116477838
2000-07-21,0.46494190088390114
2000-07-24,0.46209457786580843
2000-07-25,0.46184049079754597
2000-07-26,0.4613570481010171
2000-07-27,0.4605385785059106
2000-07-28,0.45864029666254635
2000-07-31,0.453399391739429
2000-08-01,0.4550992336411869
2000-08-02,0.45309015215344206
2000-08-03,0.4525540127324678
2000-08-04,0.4535000502159285
2000-08-07,0.4543817527010804
2000-08-08,0.45439477649422394
2000-08-09,0.4519264668849156
2000-08-10,0.4509412293403905
2000-08-11,0.4523479294630473
2000-08-14,0.44741807348560086
2000-08-15,0.44929535823396083
2000-08-16,0.44875346260387816
2000-08-17,0.4510461902881958
2000-08-18,0.450649286525453
2000-08-21,0.45092453773113444
2000-08-22,0.4465458889110094
2000-08-23,0.43050929278300754
2000-08-24,0.43475324424718986
2000-08-25,0.434914665895285
2000-08-28,0.43630110443712455
2000-08-29,0.4299760191846523
2000-08-30,0.4263087376782468
2000-08-31,0.4281524926686217
