date,exchange_rate
2009-01-01,1.4611023622047243
2009-01-02,1.442872008324662
2009-01-05,1.4513784996794188
2009-01-06,1.452920662598082
2009-01-07,1.5033727745217293
2009-01-08,1.5243479234299786
2009-01-09,1.529280286097452
2009-01-12,1.4955337204108978
2009-01-13,1.455443371378402
2009-01-14,1.4502917538258284
2009-01-15,1.4594021860361366
2009-01-16,1.4921848645001687
2009-01-19,1.4570575881507684
2009-01-20,1.3886800558479218
2009-01-21,1.3754528020455998
2009-01-22,1.3752780425802351
2009-01-23,1.363055289229786
2009-01-26,1.3826503459286854
2009-01-27,1.4086826347305388
2009-01-28,1.4300350498786736
2009-01-29,1.4293813028073044
2009-01-30,1.4274099237066324
2009-02-02,1.4125200642054576
2009-02-03,1.423081182855244
2009-02-04,1.4400629142792944
2009-02-05,1.4611617312072893
2009-02-06,1.4697909487709626
2009-02-09,1.4934557979334098
2009-02-10,1.478394709839243
2009-02-11,1.4375555555555557
2009-02-12,1.4211517165005538
2009-02-13,1.4503195159192446
2009-02-16,1.427054220234768
2009-02-17,1.4274093322788386
2009-02-18,1.423920416007235
2009-02-19,1.439986399183951
2009-02-20,1.4291713961407493
2009-02-23,1.4576309794988611
2009-02-24,1.4508355121063998
2009-02-25,1.440229626294462
2009-02-26,1.4340850443172894
2009-02-27,1.415742917926324
2009-03-02,1.410052613903504
2009-03-03,1.408317052749093
2009-03-04,1.4103572230959336
2009-03-05,1.4101988093900932
2009-03-06,1.422247191011236
2009-03-09,1.3786482334869432
2009-03-10,1.3850904756745042
2009-03-11,1.3815235008103728
2009-03-12,1.37322733132789
2009-03-13,1.3996746203904555
2009-03-16,1.4167617185378307
2009-03-17,1.3968699406368053
2009-03-18,1.398147162176552
2009-03-19,1.4535885167464115
2009-03-20,1.4421500798296967
2009-03-23,1.4587121415891118
2009-03-24,1.467195307408212
2009-03-25,1.459994590208277
2009-03-26,1.4606054100472305
2009-03-27,1.4318793753365642
2009-03-30,1.4199763211710257
2009-03-31,1.4297378599054578
2009-04-01,1.438844232022594
2009-04-02,1.4669733815313835
2009-04-03,1.4764104256021116
2009-04-06,1.4909412284577992
2009-04-07,1.4645599690624826
2009-04-08,1.4711736253961194
2009-04-09,1.4676028306059266
2009-04-10,1.4676028306059266
2009-04-13,1.4676028306059266
2009-04-14,1.4891755468311834
2009-04-15,1.493368098855005
2009-04-16,1.490063233965673
2009-04-17,1.4791572270049842
2009-04-20,1.4575089928057554
2009-04-21,1.4553229799684897
2009-04-22,1.4576671920738573
2009-04-23,1.455173951828724
2009-04-24,1.460485651214128
2009-04-27,1.4571190674437968
2009-04-28,1.4592014376368843
2009-04-29,1.476050069541029
2009-04-30,1.4859797391839704
2009-05-01,1.4859797391839704
2009-05-04,1.4862313139260424
2009-05-05,1.5129247093351395
2009-05-06,1.5034420494300869
2009-05-07,1.5104555216457556
2009-05-08,1.5072414954530144
2009-05-11,1.5105720008902737
2009-05-12,1.5315648085963736
2009-05-13,1.5140031118026227
2009-05-14,1.5101881750361876
2009-05-15,1.5180235822571588
2009-05-18,1.5290651558073654
2009-05-19,1.547873550147828
2009-05-20,1.5510990256061634
2009-05-21,1.5666666666666667
2009-05-22,1.591162737729188
2009-05-25,1.591502896739748
2009-05-26,1.5876712328767124
2009-05-27,1.5967149092579829
2009-05-28,1.5926436781609195
2009-05-29,1.6150761828388132
2009-06-01,1.6382488479262671
2009-06-02,1.645631067961165
2009-06-03,1.6525532162382226
2009-06-04,1.622165956957072
2009-06-05,1.612488626023658
2009-06-08,1.5921460558043403
2009-06-09,1.6171223354958295
2009-06-10,1.6430152627286496
2009-06-11,1.642059480427883
2009-06-12,1.6401967673928322
2009-06-15,1.6347969782813976
2009-06-16,1.6463197819130022
2009-06-17,1.624031917390284
2009-06-18,1.6218105557497378
2009-06-19,1.644572979991737
2009-06-22,1.6447688564476883
2009-06-23,1.6303726599405144
2009-06-24,1.6518309195808312
2009-06-25,1.6271740399206256
2009-06-26,1.6500058527449375
2009-06-29,1.6565132858068696
2009-06-30,1.6587255017016782
2009-07-01,1.6463443120766177
2009-07-02,1.6387495625801938
2009-07-03,1.636087591240876
2009-07-06,1.6136785880167208
2009-07-07,1.6229451261866172
2009-07-08,1.6071449216717728
2009-07-09,1.6256100395073205
2009-07-10,1.62016317016317
2009-07-13,1.6103941000230466
2009-07-14,1.6315083668590753
2009-07-15,1.6428404850746268
2009-07-16,1.6447445000582006
2009-07-17,1.628336992950422
2009-07-20,1.6529473317056156
2009-07-21,1.6437073847220616
2009-07-22,1.6409574468085106
2009-07-23,1.65127074387838
2009-07-24,1.6409457900807383
2009-07-27,1.6490234600716516
2009-07-28,1.6503131524008352
2009-07-29,1.6379050052258741
2009-07-30,1.6486391365556077
2009-07-31,1.6524076671341748
2009-08-03,1.6842910975035328
2009-08-04,1.6953267723495784
2009-08-05,1.7013991380837123
2009-08-06,1.6858282496480526
2009-08-07,1.6758491887475195
2009-08-10,1.6638744068888758
2009-08-11,1.6502795899347624
2009-08-12,1.6483452567905543
2009-08-13,1.6645897630000581
2009-08-14,1.6590064995357474
2009-08-17,1.630779928149264
2009-08-18,1.6461592341816482
2009-08-19,1.6394052044609666
2009-08-20,1.6488770548738132
2009-08-21,1.6553078433637518
2009-08-24,1.6497350840820086
2009-08-25,1.6388078485212516
2009-08-26,1.6252847380410023
