date,exchange_rate
2000-01-03,1.009
2000-01-04,1.0305
2000-01-05,1.0368
2000-01-06,1.0388
2000-01-07,1.0284
2000-01-10,1.0229
2000-01-11,1.0256
2000-01-12,1.0308
2000-01-13,1.0276
2000-01-14,1.0225
2000-01-17,1.0094
2000-01-18,1.0093
2000-01-19,1.0105
2000-01-20,1.0089
2000-01-21,1.0097
2000-01-24,1.0027
2000-01-25,1.0008
2000-01-26,1.0019
2000-01-27,0.9976
2000-01-28,0.9848
2000-01-31,0.9791
2000-02-01,0.971
2000-02-02,0.9717
2000-02-03,0.9748
2000-02-04,0.9835
2000-02-07,0.9767
2000-02-08,0.9903
2000-02-09,0.9934
2000-02-10,0.9868
2000-02-11,0.9801
2000-02-14,0.9867
2000-02-15,0.9778
2000-02-16,0.9804
2000-02-17,0.9919
2000-02-18,0.9857
2000-02-21,0.9857
2000-02-22,1.0022
2000-02-23,1.0068
2000-02-24,0.9898
2000-02-25,0.9813
2000-02-28,0.9639
2000-02-29,0.9714
2000-03-01,0.9667
2000-03-02,0.9725
2000-03-03,0.9659
2000-03-06,0.964
2000-03-07,0.9593
2000-03-08,0.9543
2000-03-09,0.9616
2000-03-10,0.9613
2000-03-13,0.9716
2000-03-14,0.962
2000-03-15,0.9647
2000-03-16,0.9663
2000-03-17,0.9672
2000-03-20,0.9715
2000-03-21,0.9701
2000-03-22,0.9603
2000-03-23,0.9656
2000-03-24,0.9715
2000-03-27,0.9712
2000-03-28,0.9647
2000-03-29,0.9568
2000-03-30,0.9555
2000-03-31,0.9553
2000-04-03,0.9564
2000-04-04,0.9538
2000-04-05,0.9673
2000-04-06,0.9625
2000-04-07,0.9564
2000-04-10,0.959
2000-04-11,0.9594
2000-04-12,0.9576
2000-04-13,0.9537
2000-04-14,0.954
2000-04-17,0.9573
2000-04-18,0.9497
2000-04-19,0.9461
2000-04-20,0.9376
2000-04-21,0.9376
2000-04-24,0.9376
2000-04-25,0.9302
2000-04-26,0.9193
2000-04-27,0.9163
2000-04-28,0.9085
2000-05-01,0.9085
2000-05-02,0.9116
2000-05-03,0.8913
2000-05-04,0.8947
2000-05-05,0.8984
2000-05-08,0.8952
2000-05-09,0.8978
2000-05-10,0.9107
2000-05-11,0.9079
2000-05-12,0.9029
2000-05-15,0.9147
2000-05-16,0.9065
2000-05-17,0.8922
2000-05-18,0.8942
2000-05-19,0.8875
2000-05-22,0.9
2000-05-23,0.9111
2000-05-24,0.9098
2000-05-25,0.8981
2000-05-26,0.9143
2000-05-29,0.9262
2000-05-30,0.9359
2000-05-31,0.9303
2000-06-01,0.933
2000-06-02,0.9355
2000-06-05,0.9433
2000-06-06,0.9485
2000-06-07,0.9554
2000-06-08,0.9668
2000-06-09,0.949
2000-06-12,0.9527
2000-06-13,0.9583
2000-06-14,0.9636
2000-06-15,0.9524
2000-06-16,0.9565
2000-06-19,0.964
2000-06-20,0.9538
2000-06-21,0.947
2000-06-22,0.9405
2000-06-23,0.9413
2000-06-26,0.9327
2000-06-27,0.9401
2000-06-28,0.9415
2000-06-29,0.9504
2000-06-30,0.9556
2000-07-03,0.9493
2000-07-04,0.9487
2000-07-05,0.9537
2000-07-06,0.9542
2000-07-07,0.9483
2000-07-10,0.9523
2000-07-11,0.9527
2000-07-12,0.9499
2000-07-13,0.9349
2000-07-14,0.9344
2000-07-17,0.9352
2000-07-18,0.9353
2000-07-19,0.9216
2000-07-20,0.922
2000-07-21,0.9363
2000-07-24,0.9332
2000-07-25,0.941
2000-07-26,0.939
2000-07-27,0.9389
2000-07-28,0.9276
2000-07-31,0.9243
2000-08-01,0.9264
2000-08-02,0.9142
2000-08-03,0.9028
2000-08-04,0.9031
2000-08-07,0.9084
2000-08-08,0.9047
2000-08-09,0.8973
2000-08-10,0.9031
2000-08-11,0.9132
2000-08-14,0.9011
2000-08-15,0.9118
2000-08-16,0.9072
2000-08-17,0.914
2000-08-18,0.9127
2000-08-21,0.9023
2000-08-22,0.8972
2000-08-23,0.8918
2000-08-24,0.9012
2000-08-25,0.9021
2000-08-28,0.9007
2000-08-29,0.8965
2000-08-30,0.8909
2000-08-31,0.8906
2000-09-01,0.8902
2000-09-04,0.9
2000-09-05,0.8886
2000-09-06,0.8818
2000-09-07,0.8676
2000-09-08,0.8735
2000-09-11,0.8609
2000-09-12,0.8614
2000-09-13,0.8654
2000-09-14,0.8693
2000-09-15,0.8615
2000-09-18,0.8526
2000-09-19,0.8541
2000-09-20,0.8476
2000-09-21,0.8524
2000-09-22,0.889
2000-09-25,0.877
2000-09-26,0.8757
2000-09-27,0.8861
2000-09-28,0.8832
2000-09-29,0.8765
2000-10-02,0.8802
2000-10-03,0.8763
2000-10-04,0.873
2000-10-05,0.8786
2000-10-06,0.8703
2000-10-09,0.8695
2000-10-10,0.8721
2000-10-11,0.872
2000-10-12,0.8648
2000-10-13,0.8627
2000-10-16,0.8511
2000-10-17,0.8496
2000-10-18,0.8525
2000-10-19,0.8411
2000-10-20,0.8452
2000-10-23,0.8377
2000-10-24,0.8386
2000-10-25,0.8307
2000-10-26,0.8252
2000-10-27,0.8324
2000-10-30,0.8482
2000-10-31,0.8417
2000-11-01,0.8554
2000-11-02,0.8646
2000-11-03,0.873
2000-11-06,0.8667
2000-11-07,0.8587
2000-11-08,0.8559
2000-11-09,0.8531
2000-11-10,0.8673
2000-11-13,0.862
2000-11-14,0.8583
2000-11-15,0.8596
2000-11-16,0.8569
2000-11-17,0.8535
2000-11-20,0.8488
2000-11-21,0.8474
2000-11-22,0.8429
2000-11-23,0.8427
2000-11-24,0.8436
2000-11-27,0.8406
2000-11-28,0.8561
2000-11-29,0.865
2000-11-30,0.8684
2000-12-01,0.8735
2000-12-04,0.8908
2000-12-05,0.881
2000-12-06,0.8828
2000-12-07,0.8943
2000-12-08,0.8895
2000-12-11,0.8804
2000-12-12,0.8782
2000-12-13,0.8748
2000-12-14,0.8839
2000-12-15,0.8984
2000-12-18,0.8966
2000-12-19,0.8903
2000-12-20,0.9059
2000-12-21,0.9146
2000-12-22,0.924
2000-12-25,0.924
2000-12-26,0.924
2000-12-27,0.931
2000-12-28,0.9285
2000-12-29,0.9305
