date,exchange_rate
2010-01-01,1.4406
2010-01-04,1.4389
2010-01-05,1.4442
2010-01-06,1.435
2010-01-07,1.4304
2010-01-08,1.4273
2010-01-11,1.4528
2010-01-12,1.4481
2010-01-13,1.4563
2010-01-14,1.4486
2010-01-15,1.4374
2010-01-18,1.4369
2010-01-19,1.4279
2010-01-20,1.4132
2010-01-21,1.4064
2010-01-22,1.4135
2010-01-25,1.4151
2010-01-26,1.4085
2010-01-27,1.4072
2010-01-28,1.3999
2010-01-29,1.3966
2010-02-01,1.3913
2010-02-02,1.3937
2010-02-03,1.3984
2010-02-04,1.3847
2010-02-05,1.3691
2010-02-08,1.3675
2010-02-09,1.376
2010-02-10,1.374
2010-02-11,1.3718
2010-02-12,1.3572
2010-02-15,1.3607
2010-02-16,1.3649
2010-02-17,1.3726
2010-02-18,1.3567
2010-02-19,1.3519
2010-02-22,1.3626
2010-02-23,1.3577
2010-02-24,1.3547
2010-02-25,1.3489
2010-02-26,1.357
2010-03-01,1.3525
2010-03-02,1.3548
2010-03-03,1.3641
2010-03-04,1.3668
2010-03-05,1.3582
2010-03-08,1.3662
2010-03-09,1.3557
2010-03-10,1.361
2010-03-11,1.3657
2010-03-12,1.3765
2010-03-15,1.3705
2010-03-16,1.3723
2010-03-17,1.3756
2010-03-18,1.366
2010-03-19,1.3548
2010-03-22,1.3471
2010-03-23,1.3519
2010-03-24,1.3338
2010-03-25,1.3356
2010-03-26,1.3353
2010-03-29,1.3471
2010-03-30,1.3482
2010-03-31,1.3479
2010-04-01,1.3468
2010-04-02,1.3468
2010-04-05,1.3468
2010-04-06,1.3396
2010-04-07,1.334
2010-04-08,1.3296
2010-04-09,1.3384
2010-04-12,1.3585
2010-04-13,1.3583
2010-04-14,1.3615
2010-04-15,1.3544
2010-04-16,1.3535
2010-04-19,1.3432
2010-04-20,1.3486
2010-04-21,1.3373
2010-04-22,1.3339
2010-04-23,1.3311
2010-04-26,1.3321
2010-04-27,1.329
