date,exchange_rate
2007-01-01,0.7890479899346953
2007-01-02,0.7948963699532766
2007-01-03,0.7948933613697806
2007-01-04,0.7856843114921168
2007-01-05,0.7836138228424268
2007-01-08,0.7799700149925037
2007-01-09,0.7806896551724138
2007-01-10,0.7794047047527604
2007-01-11,0.7834429493754903
2007-01-12,0.7793157640232107
2007-01-15,0.7841604556747258
2007-01-16,0.7845072981648598
2007-01-17,0.7857447197029642
2007-01-18,0.7868233574864519
2007-01-19,0.7875767337263722
2007-01-22,0.7896471737272617
2007-01-23,0.7933803845217815
2007-01-24,0.7819734231254886
2007-01-25,0.7799747580984435
2007-01-26,0.7732558139534883
2007-01-29,0.7724175035868006
2007-01-30,0.7726027397260273
2007-01-31,0.771714524008102
2007-02-01,0.7758312477654631
2007-02-02,0.774032459425718
2007-02-05,0.7747407540610203
2007-02-06,0.7769581384190957
2007-02-07,0.7778975741239892
2007-02-08,0.7793508908752774
2007-02-09,0.776490955763835
2007-02-12,0.7737234995521051
2007-02-13,0.7746118612813039
2007-02-14,0.7817616828014821
2007-02-15,0.7856587524669578
2007-02-16,0.7853337324154445
2007-02-19,0.7855006579734418
2007-02-20,0.7867017774851875
2007-02-21,0.7899639423076923
2007-02-22,0.789042745334136
2007-02-23,0.7897775105231508
2007-02-26,0.7921030456241724
2007-02-27,0.7924528301886792
2007-02-28,0.7881987948213114
2007-03-01,0.7865469251813965
2007-03-02,0.7832321789836962
2007-03-05,0.7742794578919335
2007-03-06,0.7728157630818241
2007-03-07,0.7787395506017667
2007-03-08,0.7786856127886322
2007-03-09,0.7789093492805967
2007-03-12,0.7815600308917009
2007-03-13,0.787113678318347
2007-03-14,0.7829314645444827
2007-03-15,0.7877307921381774
2007-03-16,0.7951900698215671
2007-03-19,0.7997955870859136
2007-03-20,0.7999999999999999
2007-03-21,0.8012658227848101
2007-03-22,0.807097086204812
2007-03-23,0.8067679641624796
2007-03-26,0.8060889645114244
2007-03-27,0.809399636143117
2007-03-28,0.8074038228889426
2007-03-29,0.8089179692233127
2007-03-30,0.8079349672409609
2007-04-02,0.8164437114409627
2007-04-03,0.8140654518861601
2007-04-04,0.813501492719186
2007-04-05,0.817870466638126
2007-04-06,0.817870466638126
2007-04-09,0.817870466638126
2007-04-10,0.8245409322606398
2007-04-11,0.8250630265018755
2007-04-12,0.8259936211972522
2007-04-13,0.8327897101360083
2007-04-16,0.8338974706135762
2007-04-17,0.8355843354918285
