date,exchange_rate
2000-01-03,7.990089197224975
2000-01-04,7.908782144590005
2000-01-05,7.914737654320987
2000-01-06,7.896611474778591
2000-01-07,7.968203033838973
2000-01-10,8.00664776615505
2000-01-11,8.00263260530421
2000-01-12,7.9705083430345365
2000-01-13,7.959809264305178
2000-01-14,7.957457212713937
2000-01-17,8.021101644541313
2000-01-18,8.031804220747052
2000-01-19,7.991588322612568
2000-01-20,8.015165031222123
2000-01-21,7.999405764088343
2000-01-24,8.023835643761844
2000-01-25,8.035071942446043
2000-01-26,8.053697973849687
2000-01-27,8.100942261427425
2000-01-28,8.168155970755484
2000-01-31,8.255030129710958
2000-02-01,8.314109165808446
2000-02-02,8.25100339610991
2000-02-03,8.255539597866228
2000-02-04,8.21860701576004
2000-02-07,8.251254223405343
2000-02-08,8.15106533373725
2000-02-09,8.136198912824643
2000-02-10,8.177442237535468
2000-02-11,8.202734414855627
2000-02-14,8.18840579710145
2000-02-15,8.251687461648599
2000-02-16,8.27468380252958
2000-02-17,8.223107168061295
2000-02-18,8.263670487978086
2000-02-21,8.288525920665517
2000-02-22,8.173518259828377
2000-02-23,8.140147000397299
2000-02-24,8.231460901192161
2000-02-25,8.282380515642515
2000-02-28,8.364456893868658
2000-02-29,8.318406423718345
2000-03-01,8.36091858901417
2000-03-02,8.298200514138818
2000-03-03,8.369396417848638
2000-03-06,8.37811203319502
2000-03-07,8.426978004795162
2000-03-08,8.472178560201195
2000-03-09,8.441659733777039
2000-03-10,8.42556954124623
2000-03-13,8.357863318237957
2000-03-14,8.441787941787943
2000-03-15,8.437856328392247
2000-03-16,8.443030114871158
2000-03-17,8.430521091811414
2000-03-20,8.410190427174474
2000-03-21,8.417688898051749
2000-03-22,8.484327814224722
2000-03-23,8.394780447390223
2000-03-24,8.368502316006177
2000-03-27,8.367998352553544
2000-03-28,8.3766974188867
2000-03-29,8.426525919732441
2000-03-30,8.457875457875458
2000-03-31,8.466973725531247
2000-04-03,8.47867001254705
2000-04-04,8.507548752358986
2000-04-05,8.432750956270029
2000-04-06,8.44987012987013
2000-04-07,8.497490589711418
2000-04-10,8.494786235662149
2000-04-11,8.522514071294559
2000-04-12,8.519736842105264
2000-04-13,8.543567159484114
2000-04-14,8.541928721174004
2000-04-17,8.573592395278386
2000-04-18,8.610613878066758
2000-04-19,8.6389388013952
2000-04-20,8.70893771331058
2000-04-21,8.70893771331058
2000-04-24,8.70893771331058
2000-04-25,8.775532143625027
2000-04-26,8.869248341129119
2000-04-27,8.921750518389175
2000-04-28,8.968079251513485
2000-05-01,8.968079251513485
2000-05-02,8.927709521720054
2000-05-03,9.042970941321666
2000-05-04,9.059461271934726
2000-05-05,9.043855743544079
2000-05-08,9.090147453083109
2000-05-09,9.077188683448428
2000-05-10,8.996925441967718
2000-05-11,9.058266328890847
2000-05-12,9.050282423302692
2000-05-15,8.963594621187275
2000-05-16,9.018201875344733
2000-05-17,9.13920645595158
2000-05-18,9.121561171997316
2000-05-19,9.183661971830986
2000-05-22,9.128333333333334
2000-05-23,9.073098452420153
2000-05-24,9.094856012310396
2000-05-25,9.184945997105
2000-05-26,9.062670895767253
2000-05-29,8.969445044266896
2000-05-30,8.913879688000854
2000-05-31,8.92722777598624
2000-06-01,8.918542336548766
2000-06-02,8.885088188134686
2000-06-05,8.785116081840348
2000-06-06,8.728518713758566
2000-06-07,8.657630311911241
2000-06-08,8.59484898634671
2000-06-09,8.771865121180191
2000-06-12,8.717329694552324
2000-06-13,8.644474590420536
2000-06-14,8.560087173100872
2000-06-15,8.635027299454011
2000-06-16,8.623627809722947
2000-06-19,8.575726141078837
2000-06-20,8.624973789054309
2000-06-21,8.683210137275609
2000-06-22,8.733120680489101
2000-06-23,8.71401253585467
2000-06-26,8.769164790393482
2000-06-27,8.73577279012871
2000-06-28,8.682952734997345
2000-06-29,8.605324074074073
2000-06-30,8.56529928840519
2000-07-03,8.60528810702623
2000-07-04,8.622325287235164
2000-07-05,8.584460522176785
2000-07-06,8.572626283797945
2000-07-07,8.618580617947906
2000-07-10,8.574503832825789
2000-07-11,8.581400230922641
2000-07-12,8.581429624170966
2000-07-13,8.71483581131672
2000-07-14,8.723779965753424
2000-07-17,8.731822070145423
2000-07-18,8.756014113118786
2000-07-19,8.868815104166668
2000-07-20,8.88177874186551
2000-07-21,8.740254192032468
2000-07-24,8.777861123017573
2000-07-25,8.680127523910732
2000-07-26,8.71405750798722
2000-07-27,8.728299073383747
2000-07-28,8.822229409228116
2000-07-31,8.870496592015579
2000-08-01,8.849848877374784
2000-08-02,8.947713848173265
2000-08-03,9.036885245901638
2000-08-04,8.992913298638024
2000-08-07,8.910722148833113
2000-08-08,8.97148225931248
2000-08-09,8.990304246071549
2000-08-10,8.954711549108625
2000-08-11,8.891261498028909
2000-08-14,8.95572078570636
2000-08-15,8.898881333625795
2000-08-16,8.92746913580247
2000-08-17,8.85120350109409
2000-08-18,8.83203681384902
2000-08-21,8.914440873323729
2000-08-22,8.965113687026303
2000-08-23,9.029490917246019
2000-08-24,8.989680426098534
2000-08-25,8.974060525440638
2000-08-28,8.964694126790276
2000-08-29,9.00334634690463
2000-08-30,9.059939387136604
2000-08-31,9.066359757466877
2000-09-01,9.068186924286676
2000-09-04,8.979444444444445
2000-09-05,9.086203015980194
2000-09-06,9.130755273304604
2000-09-07,9.23870447210696
2000-09-08,9.202633085289067
2000-09-11,9.320478568939482
2000-09-12,9.263988855351753
2000-09-13,9.294545874740004
2000-09-14,9.249396065800068
2000-09-15,9.30702263493906
2000-09-18,9.37250762373915
