date,exchange_rate
2016-01-01,1.0887
2016-01-04,1.0898
2016-01-05,1.0746
2016-01-06,1.0742
2016-01-07,1.0868
2016-01-08,1.0861
2016-01-11,1.0888
2016-01-12,1.0836
2016-01-13,1.0816
2016-01-14,1.0893
2016-01-15,1.0914
2016-01-18,1.0892
2016-01-19,1.0868
2016-01-20,1.0907
2016-01-21,1.0893
2016-01-22,1.0808
2016-01-25,1.0815
2016-01-26,1.0837
2016-01-27,1.0888
2016-01-28,1.0903
2016-01-29,1.092
2016-02-01,1.0884
2016-02-02,1.0919
2016-02-03,1.0933
2016-02-04,1.1206
2016-02-05,1.1202
2016-02-08,1.1101
2016-02-09,1.1236
2016-02-10,1.1257
2016-02-11,1.1347
2016-02-12,1.1275
2016-02-15,1.118
2016-02-16,1.1166
2016-02-17,1.1136
2016-02-18,1.1084
2016-02-19,1.1096
2016-02-22,1.1026
2016-02-23,1.1002
2016-02-24,1.0981
2016-02-25,1.1027
2016-02-26,1.1006
2016-02-29,1.0888
2016-03-01,1.0872
2016-03-02,1.0856
2016-03-03,1.0901
2016-03-04,1.097
2016-03-07,1.0953
2016-03-08,1.1028
2016-03-09,1.0973
2016-03-10,1.0857
2016-03-11,1.109
2016-03-14,1.1119
2016-03-15,1.1109
2016-03-16,1.1064
2016-03-17,1.1311
2016-03-18,1.1279
2016-03-21,1.1271
2016-03-22,1.1212
2016-03-23,1.1171
2016-03-24,1.1154
2016-03-25,1.1154
2016-03-28,1.1154
2016-03-29,1.1194
2016-03-30,1.1324
2016-03-31,1.1385
2016-04-01,1.1432
2016-04-04,1.138
2016-04-05,1.1367
2016-04-06,1.1336
2016-04-07,1.1364
2016-04-08,1.1363
2016-04-11,1.139
2016-04-12,1.1396
2016-04-13,1.1298
2016-04-14,1.1252
2016-04-15,1.1284
2016-04-18,1.1306
2016-04-19,1.1343
2016-04-20,1.1379
2016-04-21,1.1355
2016-04-22,1.1263
2016-04-25,1.1264
2016-04-26,1.1287
2016-04-27,1.1303
2016-04-28,1.1358
2016-04-29,1.1403
2016-05-02,1.1493
2016-05-03,1.1569
2016-05-04,1.1505
2016-05-05,1.1439
2016-05-06,1.1427
2016-05-09,1.1395
2016-05-10,1.1375
2016-05-11,1.1409
2016-05-12,1.1389
2016-05-13,1.1348
2016-05-16,1.1324
2016-05-17,1.1318
2016-05-18,1.1279
2016-05-19,1.1197
2016-05-20,1.1219
2016-05-23,1.1215
2016-05-24,1.1168
2016-05-25,1.1146
2016-05-26,1.1168
2016-05-27,1.1168
2016-05-30,1.1139
2016-05-31,1.1154
2016-06-01,1.1174
2016-06-02,1.1188
2016-06-03,1.1154
2016-06-06,1.1349
2016-06-07,1.1348
2016-06-08,1.1378
2016-06-09,1.1343
2016-06-10,1.1304
2016-06-13,1.1268
2016-06-14,1.1225
2016-06-15,1.123
2016-06-16,1.1174
2016-06-17,1.1254
2016-06-20,1.1332
2016-06-21,1.1314
2016-06-22,1.1283
2016-06-23,1.1389
2016-06-24,1.1066
2016-06-27,1.0998
2016-06-28,1.1073
2016-06-29,1.109
2016-06-30,1.1102
2016-07-01,1.1135
2016-07-04,1.1138
2016-07-05,1.1146
2016-07-06,1.1069
2016-07-07,1.108
2016-07-08,1.107
2016-07-11,1.1049
2016-07-12,1.1092
2016-07-13,1.1072
2016-07-14,1.1157
2016-07-15,1.1128
2016-07-18,1.1053
2016-07-19,1.1035
2016-07-20,1.1013
2016-07-21,1.1015
2016-07-22,1.1014
2016-07-25,1.0982
2016-07-26,1.0997
2016-07-27,1.0991
2016-07-28,1.109
2016-07-29,1.1113
2016-08-01,1.1164
2016-08-02,1.1193
2016-08-03,1.12
2016-08-04,1.1136
2016-08-05,1.1156
2016-08-08,1.1087
2016-08-09,1.1078
2016-08-10,1.1184
2016-08-11,1.1153
2016-08-12,1.1158
2016-08-15,1.118
2016-08-16,1.1295
2016-08-17,1.1276
2016-08-18,1.1321
2016-08-19,1.1326
2016-08-22,1.1306
2016-08-23,1.1339
2016-08-24,1.1268
2016-08-25,1.129
2016-08-26,1.129
2016-08-29,1.117
2016-08-30,1.1168
2016-08-31,1.1132
2016-09-01,1.1146
2016-09-02,1.1193
2016-09-05,1.1156
2016-09-06,1.1159
2016-09-07,1.1237
2016-09-08,1.1296
2016-09-09,1.1268
2016-09-12,1.1226
2016-09-13,1.1247
2016-09-14,1.1218
2016-09-15,1.1254
2016-09-16,1.1226
2016-09-19,1.1165
2016-09-20,1.1184
2016-09-21,1.115
2016-09-22,1.1238
2016-09-23,1.1214
2016-09-26,1.1262
2016-09-27,1.122
2016-09-28,1.1225
2016-09-29,1.1221
2016-09-30,1.1161
2016-10-03,1.1236
2016-10-04,1.1161
2016-10-05,1.1211
2016-10-06,1.1185
2016-10-07,1.114
2016-10-10,1.116
2016-10-11,1.1079
2016-10-12,1.102
2016-10-13,1.1038
2016-10-14,1.1002
2016-10-17,1.0994
2016-10-18,1.0993
2016-10-19,1.0979
2016-10-20,1.098
2016-10-21,1.0886
2016-10-24,1.0891
2016-10-25,1.0872
2016-10-26,1.0925
2016-10-27,1.0927
2016-10-28,1.0922
2016-10-31,1.0946
2016-11-01,1.1025
2016-11-02,1.1095
2016-11-03,1.1064
2016-11-04,1.1093
2016-11-07,1.1062
2016-11-08,1.1038
2016-11-09,1.1022
2016-11-10,1.0895
2016-11-11,1.0904
2016-11-14,1.0777
2016-11-15,1.0765
2016-11-16,1.0702
